account_id,risk_label,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
L00519,0,2.2336824,0.45421883,2.1521285,0.0,0.0,1.3889102,0.73426473,2.7999654,0.0,0.0,1.1156275,0.0,2.5990787,0.0,0.0,1.8041859,1.4133536,0.0,1.0423086,0.5868765,0.0,2.6860332,0.0,0.0,0.0,2.7272596,0.0,1.3463879,0.0,1.222995,0.0,0.17048451
L00520,0,2.4653423,0.47103113,2.303536,0.0,0.0,1.6451956,0.8368583,3.0743558,0.0,0.0,1.4001838,0.0,2.8805974,0.0,0.0,2.0429044,1.5950559,0.0,1.1836805,0.65470004,0.0,2.9677377,0.0,0.0,0.0,3.0283818,0.0,1.5139031,0.0,1.3430619,0.0,0.18463182
L00521,0,2.6301854,0.26095438,2.5192165,0.0,0.0,1.7318119,0.7375274,3.402749,0.0,0.0,1.306249,0.0,3.3004475,0.1306497,0.0,2.0686102,1.5830002,0.0058836043,1.2229657,0.53187215,0.12027229,3.2620265,0.0,0.0,0.049809404,3.3159585,0.0,1.5003127,0.0123241395,1.3511875,0.0,0.17219247
L00522,0,2.7779267,0.37818855,2.6152213,0.0,0.0,1.7954367,0.75919,3.5608323,0.0,0.0,1.3463624,0.0,3.4117908,0.20418523,0.0,2.105015,1.5335124,0.21021447,1.2075447,0.4570591,0.24682249,3.59965,0.0,0.0,0.03114178,3.3325176,0.0,1.581003,0.12414113,1.50523,0.0,0.2026051
L00523,0,2.0777812,0.39755544,1.9842024,0.0,0.0,1.3950092,0.72203517,2.733203,0.0,0.0,1.1157506,0.0,2.5905578,0.0,0.0,1.7840563,1.3632683,0.0,1.0628319,0.5878273,0.0,2.5938196,0.0,0.0,0.0,2.6141753,0.0,1.3631004,0.0,1.1897445,0.0,0.19721597
L00524,0,2.8948169,0.30345818,2.6792264,0.0,0.0,1.8980725,0.8108642,3.5620675,0.0,0.0,1.4053152,0.0,3.4536455,0.19855161,0.0,2.1177592,1.6546233,0.10702038,1.2901223,0.5385208,0.16747753,3.601548,0.0,0.0,0.058822267,3.5454197,0.0,1.5715688,0.07509437,1.4146361,0.0,0.19089413
L00525,0,2.8344784,0.31670785,2.6279666,0.0,0.0,2.0255816,0.9179238,3.6306126,0.0,0.0,1.6087228,0.0,3.4977677,0.0,0.0,2.32621,1.7922635,0.0,1.4094689,0.68557894,0.0,3.542365,0.0,0.0,0.0,3.6107912,0.0,1.6921557,0.0,1.4839361,0.0,0.20040473
L00526,0,3.4462373,0.31497896,3.1946938,0.0,0.0,2.3836036,1.008549,4.351343,0.0,0.0,1.8091236,0.0,4.122801,0.070704594,0.0,2.6136575,2.0965612,0.0,1.615866,0.7080077,0.0,4.244013,0.0,0.0,0.021342315,4.2970533,0.0,1.9198471,0.0,1.6752973,0.0,0.23152806
L00527,0,2.9997764,0.15622425,2.8860426,0.0,0.0,2.18141,0.8987098,3.924259,0.0,0.0,1.6779703,0.0,3.8443532,0.08418156,0.0,2.4792855,1.9121621,0.0,1.5029078,0.6503036,0.095326945,3.7820396,0.0,0.0,0.0015804097,3.8687153,0.0,1.7973776,0.0,1.5386937,0.0,0.15678854
L00528,0,2.524645,0.24961334,2.532282,0.0,0.0,1.6870997,0.7866967,3.3729427,0.0,0.0,1.3455726,0.0,3.2881448,0.02397494,0.0,2.1154306,1.6404743,0.0,1.232842,0.5779656,0.0,3.08812,0.0,0.0,0.011116058,3.2550116,0.0,1.559859,0.0,1.3463886,0.0,0.14625296
L00529,0,2.212283,0.23662746,2.1700451,0.0,0.0,1.5190476,0.66208553,2.951772,0.0,0.0,1.2015845,0.0,2.8434656,0.043850735,0.0,1.8283511,1.4450005,0.0,1.136045,0.5305613,0.09340362,2.7310343,0.0,0.0,0.011765093,2.8695078,0.0,1.3684002,0.0,1.185612,0.0,0.12866488
L00530,0,1.9511354,0.22614342,1.927614,0.0,0.0,1.212386,0.55928385,2.672376,0.0,0.0,0.99205804,0.0,2.6013944,0.1213143,0.0,1.689467,1.2654637,0.0,0.9581476,0.45119092,0.17481475,2.3778677,0.0,0.0,0.044477753,2.5697665,0.0,1.2342077,0.0,1.073323,0.0,0.05549767
L00531,0,2.7199047,0.2851413,2.627518,0.0,0.0,1.8324605,0.79054916,3.6526227,0.0,0.0,1.3990241,0.0,3.5665119,0.09308998,0.0,2.33426,1.7273384,0.0,1.3018537,0.5996455,0.14630826,3.3699532,0.0,0.0,0.022869349,3.4927068,0.0,1.6618764,0.0,1.4645021,0.0,0.13634637
L00532,0,2.7174733,0.34662008,2.6053169,0.0,0.0,1.821538,0.84696126,3.4796443,0.0,0.0,1.4026079,0.0,3.2772248,0.0,0.0,2.1304827,1.6883771,0.0,1.3146365,0.61701524,0.0,3.3273306,0.0,0.0,0.0043959767,3.377758,0.0,1.5448048,0.0,1.4119136,0.0,0.23606212
L00533,0,2.2569473,0.30823547,2.064694,0.0,0.0,1.6071981,0.7240691,2.9713705,0.0,0.0,1.1653547,0.0,2.8656526,0.066829756,0.0,1.8474351,1.3737079,0.0,1.1648421,0.5372368,0.060163066,2.8766968,0.0,0.0,0.0,2.8733592,0.0,1.3943549,0.0053343475,1.2249955,0.0,0.18956679
L00534,0,2.5086315,0.38968697,2.4124143,0.0,0.0,1.6749471,0.79056823,3.1713958,0.0,0.0,1.3326417,0.0,2.9637134,0.0,0.0,2.0246453,1.5900835,0.0,1.1882038,0.6065054,0.0,3.0475225,0.0,0.0,0.0,3.0877404,0.0,1.4879656,0.0,1.3276381,0.0,0.20093489
L00535,0,2.0680428,0.43914115,1.9410672,0.0,0.0,1.3686742,0.7166474,2.592477,0.0,0.0,1.1906596,0.0,2.4235525,0.0,0.0,1.7529173,1.344943,0.0,1.0067868,0.5735008,0.0,2.4840875,0.0,0.0,0.0,2.5272493,0.0,1.2994318,0.0,1.1600811,0.0,0.13554358
L00536,0,2.5890377,0.38108575,2.429453,0.0,0.0,1.6773664,0.76281965,3.27982,0.0,0.0,1.241389,0.0,3.1255627,0.13933475,0.0,2.0289702,1.4777035,0.03479114,1.156251,0.5241785,0.11950688,3.2209616,0.0,0.0,0.024953924,3.166184,0.0,1.4828892,0.03168124,1.3599348,0.0,0.16588557
L00537,0,2.3856719,0.3104512,2.244168,0.0,0.0,1.6116844,0.7372792,3.0692928,0.0,0.0,1.2344519,0.0,2.9372942,0.048860684,0.0,1.8970047,1.4698002,0.0,1.155031,0.54831123,0.0,2.9605634,0.0,0.0,0.008320622,2.9623609,0.0,1.4062561,0.0,1.2817743,0.0,0.20341045
L00538,0,3.0416353,0.18617296,3.0726755,0.0,0.0,2.1605525,0.93054247,4.0840964,0.0,0.0,1.6604906,0.0,4.0419316,0.0010484755,0.0,2.6518292,2.0104837,0.0,1.5150673,0.6806972,0.0,3.7825058,0.0,0.0,0.0,3.9653063,0.0,1.900043,0.0,1.6356039,0.0,0.14982341
L00539,0,2.331883,0.46288076,2.1610732,0.0,0.0,1.5742688,0.7729497,2.8253233,0.0,0.0,1.2848954,0.0,2.566044,0.0,0.0,1.7764356,1.4553539,0.0,1.0891402,0.60630697,0.0,2.813365,0.0,0.0,0.0,2.7848482,0.0,1.3872707,0.0,1.2115469,0.0,0.2217719
L00540,0,3.030558,0.32890368,2.8453948,0.0,0.0,2.0512025,0.9468558,3.9089944,0.0,0.0,1.5759335,0.0,3.7370555,0.004738882,0.0,2.470994,1.891315,0.0,1.4503071,0.6884689,0.0,3.7343102,0.0,0.0,0.0,3.7926097,0.0,1.7743928,0.0,1.5787969,0.0,0.23314406
L00541,0,2.0412064,0.45971477,1.9417565,0.0,0.0,1.3357947,0.70889056,2.6177237,0.0,0.0,1.1580445,0.0,2.38131,0.0,0.0,1.7220936,1.3504835,0.0,1.0230236,0.5897079,0.0,2.493817,0.0,0.0,0.0,2.4879408,0.0,1.3124737,0.0,1.1688471,0.0,0.18347645
L00542,0,2.3345165,0.27807757,2.2282798,0.0,0.0,1.6364506,0.7178934,3.099118,0.0,0.0,1.1615114,0.0,3.0915241,0.10428633,0.0,1.9601626,1.4401971,0.0,1.170944,0.54279476,0.0940526,2.942701,0.0,0.0,0.016790614,3.0262794,0.0,1.4503138,0.0113375485,1.2759447,0.0,0.17152286
L00543,0,2.4946783,0.23981413,2.3414512,0.0,0.0,1.6480652,0.6709689,3.1299355,0.0,0.0,1.2495601,0.0,2.9696665,0.19059919,0.0,1.8336022,1.5125059,0.05994892,1.1438574,0.49944222,0.13388728,3.0217683,0.0,0.0,0.07179236,3.108253,0.0,1.3684931,0.02009204,1.2125479,0.0,0.15281445
L00544,0,2.8311348,0.3984463,2.6298144,0.0,0.0,1.9380184,0.91399944,3.6759713,0.0,0.0,1.5159471,0.0,3.5539324,0.0,0.0,2.3895903,1.7573348,0.0,1.3478773,0.6329803,0.02573596,3.531342,0.0,0.0,0.0,3.5123916,0.0,1.7503979,0.0,1.549053,0.0,0.21234962
L00545,0,2.7335708,0.20218533,2.5155141,0.0,0.0,1.8476821,0.6150553,3.435946,0.0,0.0,1.1988196,0.0,3.2396963,0.40622252,0.0,1.8455431,1.500521,0.2406556,1.2192807,0.4480753,0.3527857,3.4448223,0.0,0.0,0.15501565,3.4287248,0.0,1.3580782,0.14783579,1.2219672,0.0,0.13510123
L00546,0,2.9776409,0.29091,2.8658671,0.0,0.0,2.0671585,0.8828014,3.9248312,0.0,0.0,1.5668417,0.0,3.7255166,0.026352182,0.0,2.3505058,1.8658967,0.0,1.4752488,0.6529104,0.0,3.7517495,0.0,0.0,0.020625733,3.7988434,0.0,1.7194669,0.0,1.5368538,0.0,0.22260338
L00547,0,3.0956655,0.31581956,2.9368706,0.0,0.0,2.1605392,0.97113776,3.958308,0.0,0.0,1.6795459,0.0,3.7533138,0.0,0.0,2.4496377,1.9568987,0.0,1.4864378,0.71010643,0.0,3.8134878,0.0,0.0,0.0,3.8581104,0.0,1.811475,0.0,1.5715463,0.0,0.22804299
L00548,0,2.8974352,0.115965664,2.7478125,0.0,0.0,2.1484742,0.8276956,3.8388722,0.0,0.0,1.3306689,0.0,3.8956301,0.29728693,0.0,2.243635,1.658422,0.09793395,1.4715602,0.53933126,0.23274337,3.8301225,0.0,0.0,0.08892178,3.8261294,0.0,1.6236424,0.19861248,1.4639955,0.0,0.2121869
L00549,0,2.627029,0.30513573,2.4807744,0.0,0.0,1.8541037,0.78510165,3.3232596,0.0,0.0,1.4113718,0.0,3.2444406,0.082056835,0.0,1.9703139,1.5434483,0.032688677,1.2579778,0.5056885,0.10074787,3.3960688,0.0,0.0,0.008595422,3.280851,0.0,1.5422145,0.030688256,1.3606461,0.0,0.21417722
L00550,0,2.8938482,0.42165035,2.7186866,0.0,0.0,1.9124871,0.9044777,3.7336044,0.0,0.0,1.5524987,0.0,3.4785235,0.0,0.0,2.3341844,1.8099456,0.0,1.3827012,0.6549541,0.0,3.5314097,0.0,0.0,0.0,3.5870829,0.0,1.7090378,0.0,1.5387986,0.0,0.2243046
L00551,0,3.6724901,0.35131994,3.338617,0.0,0.0,2.5984821,1.1391017,4.6052403,0.0,0.0,2.036522,0.0,4.328944,0.01592724,0.0,2.867634,2.2524288,0.0,1.7121274,0.7963957,0.0,4.5172687,0.0,0.0,0.0,4.5085125,0.0,2.074835,0.0,1.8066921,0.0,0.23965567
L00552,0,2.4516566,0.45483613,2.2928343,0.0,0.0,1.5567255,0.7969923,3.153159,0.0,0.0,1.2991371,0.0,2.9292727,0.0,0.0,2.0053065,1.5400779,0.0,1.1766281,0.60329247,0.0,2.954877,0.0,0.0,0.0,3.015205,0.0,1.4815941,0.0,1.3492396,0.0,0.19657403
L00553,0,2.4385614,0.3575412,2.325765,0.0,0.0,1.607503,0.77672386,3.1016424,0.0,0.0,1.2648369,0.0,2.913905,0.0,0.0,1.980708,1.5292861,0.0,1.165247,0.57947075,0.0,2.954091,0.0,0.0,0.0,2.9811258,0.0,1.4451404,0.0,1.2983097,0.0,0.18804492
L00554,0,2.527859,0.30328023,2.497789,0.0,0.0,1.7758847,0.8113898,3.2578623,0.0,0.0,1.3968455,0.0,3.1398618,0.0,0.0,2.1100245,1.6711905,0.0,1.2611997,0.6246972,0.0,3.0973837,0.0,0.0,0.0,3.227448,0.0,1.5396918,0.0,1.3358164,0.0,0.1676217
L00555,0,2.5756104,0.26787686,2.4667442,0.0,0.0,1.7667893,0.7821981,3.288214,0.0,0.0,1.3333536,0.0,3.117171,0.07950474,0.0,1.9741727,1.5953808,0.0,1.2492042,0.57909757,0.044610366,3.1329613,0.0,0.0,0.03178919,3.2011237,0.0,1.474095,0.0,1.2903099,0.0,0.18466204
L00556,0,1.9269869,0.46676263,1.8746364,0.0,0.0,1.2307309,0.6733631,2.4457192,0.0,0.0,1.0635412,0.0,2.2628767,0.0,0.0,1.6494302,1.288787,0.0,0.95293665,0.56299096,0.0,2.3329902,0.0,0.0,0.0,2.369938,0.0,1.265915,0.0,1.1224759,0.0,0.14776158
L00557,0,2.2716923,0.26682946,2.09933,0.0,0.0,1.6946748,0.6950231,2.99793,0.0,0.0,1.1902432,0.0,2.8803618,0.09186794,0.0,1.7973098,1.3727531,0.0,1.1995239,0.52578807,0.06438191,2.961015,0.0,0.0,0.006178908,2.9448776,0.0,1.3812273,0.03701237,1.2136707,0.0,0.21806613
L00558,0,2.6316907,0.19761214,2.5161679,0.0,0.0,1.8458694,0.6854548,3.4003642,0.0,0.0,1.2847834,0.0,3.299536,0.28070378,0.0,1.9495889,1.5792348,0.11030084,1.2345948,0.5145881,0.27336782,3.2943442,0.0,0.0,0.0990485,3.393561,0.0,1.4616472,0.0594697,1.2452564,0.0,0.11691831
L00559,0,2.9856482,0.0,2.9074886,0.0,0.0,2.291088,0.9029927,3.9735742,0.0,0.0,1.7037647,0.0,4.0992937,0.28235692,0.0,2.5663185,1.9487832,0.035550803,1.5145233,0.63792324,0.35667795,3.8415468,0.0,0.0,0.027731113,4.068635,0.0,1.8537863,0.046089858,1.4947245,0.0,0.0051253885
L00560,0,2.6512477,0.19023597,2.6114016,0.0,0.0,1.7810965,0.7687174,3.5086935,0.0,0.0,1.3442478,0.0,3.4211843,0.10156448,0.0,2.1750426,1.698724,0.0,1.2836053,0.59177715,0.105435625,3.2727156,0.0,0.0,0.03082142,3.426413,0.0,1.5785532,0.0,1.3780428,0.0,0.115646735
L00561,0,2.7331877,0.04290998,2.8610818,0.0,0.0,1.6665162,0.69468224,3.8501284,0.0,0.0,1.2176185,0.0,3.917251,0.35201252,0.0,2.5088835,1.7412618,0.08618659,1.205131,0.52352333,0.32303143,3.3355947,0.0,0.0,0.11828519,3.697908,0.0,1.7040623,0.10346505,1.4566164,0.0,0.0
L00562,0,3.118495,0.3633033,2.9427123,0.0,0.0,2.1625137,0.94725466,4.005247,0.0,0.0,1.6882646,0.0,3.7907393,0.014727369,0.0,2.5036492,1.9357457,0.0,1.4516804,0.66864705,0.0,3.9017823,0.0,0.0,0.0,3.8565197,0.0,1.8184475,0.0,1.625304,0.0,0.23038027
L00563,0,2.2878196,0.44074094,2.1471622,0.0,0.0,1.4801909,0.7604944,2.9721618,0.0,0.0,1.2415476,0.0,2.730649,0.0,0.0,1.8728639,1.4609942,0.0,1.1387529,0.593496,0.0,2.7946484,0.0,0.0,0.0,2.8146238,0.0,1.412341,0.0,1.2758703,0.0,0.207371
L00564,0,2.4249268,0.32393098,2.3419805,0.0,0.0,1.5818545,0.73659194,3.2326584,0.0,0.0,1.2462283,0.0,3.0680423,0.038509116,0.0,1.9867846,1.5126674,0.0,1.1807402,0.538859,0.0626089,3.040258,0.0,0.0,0.005725503,3.080546,0.0,1.4620569,0.0,1.3250985,0.0,0.16650468
L00565,0,3.1607058,0.22330827,2.977578,0.0,0.0,2.176684,0.836782,4.031993,0.0,0.0,1.5102663,0.0,3.8508723,0.24243604,0.0,2.325424,1.8770268,0.08957675,1.4657209,0.6087415,0.15810235,3.9091234,0.0,0.0,0.09402817,3.9792128,0.0,1.6985615,0.061340988,1.4892845,0.0,0.17902066
L00566,0,2.7201962,0.37905675,2.570634,0.0,0.0,1.8701776,0.86240244,3.395666,0.0,0.0,1.4919655,0.0,3.1228878,0.0,0.0,2.0527027,1.6924355,0.0,1.2983544,0.64286923,0.0,3.3191726,0.0,0.0,0.0,3.308412,0.0,1.5609756,0.0,1.3742235,0.0,0.24188319
L00567,0,2.2641013,0.2970801,2.1703882,0.0,0.0,1.551502,0.7108773,2.9822214,0.0,0.0,1.2496843,0.0,2.8144171,0.0,0.0,1.8498594,1.4570307,0.0,1.1564474,0.55240893,0.0,2.7892926,0.0,0.0,0.0,2.8537388,0.0,1.3953167,0.0,1.2284253,0.0,0.151494
L00568,0,2.4187424,0.2725807,2.4133627,0.0,0.0,1.5897182,0.73841536,3.2744753,0.0,0.0,1.1750461,0.0,3.2322695,0.10597439,0.0,2.1219501,1.5193155,0.0,1.1681552,0.5387312,0.111788824,2.9956603,0.0,0.0,0.031842403,3.1155806,0.0,1.4777344,0.0,1.3558671,0.0,0.15748215
L00569,0,2.724264,0.45980957,2.4703686,0.0,0.0,1.8465825,0.9152303,3.30103,0.0,0.0,1.5368859,0.0,3.0628006,0.0,0.0,2.1306064,1.6863151,0.0,1.2547867,0.6715685,0.0,3.2689953,0.0,0.0,0.0,3.2631526,0.0,1.6099392,0.0,1.3883066,0.0,0.17460467
L00570,0,2.1390913,0.2983679,2.2197328,0.0,0.30231196,1.4752127,0.46726733,3.0239048,0.0,0.0,1.0294678,0.0,2.9594498,0.36892474,0.0,1.7197567,1.1994449,0.38245857,0.98944265,0.24506325,0.5765512,2.9827363,0.046071976,0.0,0.058477543,2.911049,0.24740759,1.2876486,0.281013,1.2968545,0.0,0.16016391
L00571,0,3.3294814,0.07518077,3.177232,0.0,0.0,2.5501978,1.0638329,4.3578086,0.0,0.0,1.9471505,0.0,4.424558,0.17024375,0.0,2.9333332,2.149309,0.0,1.6762607,0.7385191,0.17789839,4.2179675,0.0,0.0,0.0031880513,4.4229198,0.0,2.0292878,0.0039959103,1.714953,0.0,0.073538154
L00572,0,2.390301,0.41915506,2.3113012,0.0,0.0,1.6123251,0.7830088,3.0364406,0.0,0.0,1.2829411,0.0,2.8580096,0.0,0.0,1.9089326,1.5269842,0.0,1.1538639,0.6106992,0.0,2.929247,0.0,0.0,0.0,2.96175,0.0,1.4535087,0.0,1.2709157,0.0,0.19790849
L00573,0,2.8141882,0.22852767,2.6370316,0.0,0.0,2.098846,0.83261716,3.3542974,0.0,0.0,1.3688685,0.0,3.2538884,0.34449226,0.0,1.8741869,1.6341916,0.1942747,1.2786677,0.5483454,0.270778,3.4805706,0.0,0.0,0.10173138,3.4710507,0.0,1.4840875,0.040710837,1.2129996,0.0,0.15244552
L00574,0,2.425175,0.33031288,2.3322115,0.0,0.0,1.687637,0.80651057,3.1056032,0.0,0.0,1.3858365,0.0,2.9678733,0.0,0.0,2.0040472,1.5757337,0.0,1.221374,0.60837734,0.0,2.9619756,0.0,0.0,0.0,3.05134,0.0,1.5079067,0.0,1.2958982,0.0,0.16072804
L00575,0,3.4747782,0.32075167,3.3719378,0.0,0.0,2.4624338,1.0930496,4.4314303,0.0,0.0,1.9574823,0.0,4.4143567,9.021163e-05,0.0,3.0375168,2.2824569,0.0,1.6200304,0.8037696,0.0,4.2415185,0.0,0.0,0.0,4.490993,0.0,2.137965,0.0,1.8310215,0.0,0.087745056
L00576,0,2.7647583,0.21757174,2.6571274,0.0,0.0,1.9857253,0.7874792,3.7080545,0.0,0.0,1.4775888,0.0,3.529134,0.06980364,0.0,2.171175,1.7501898,0.0,1.4048512,0.60026264,0.06593752,3.494015,0.0,0.0,0.024089716,3.5823612,0.0,1.608207,0.0,1.410063,0.0,0.1869103
L00577,0,1.9672787,0.37724617,1.9405575,0.0,0.0,1.3394301,0.66467524,2.5985823,0.0,0.0,1.1341553,0.0,2.4532847,0.0,0.0,1.6809459,1.3165432,0.0,1.0414097,0.53975034,0.0,2.4125042,0.0,0.0,0.0,2.5072384,0.0,1.2751734,0.0,1.136873,0.0,0.16782679
L00578,0,2.42085,0.24021995,2.4384432,0.0,0.0,1.7202138,0.7915865,3.2404225,0.0,0.0,1.3919111,0.0,3.232035,0.0,0.0,2.185917,1.6382087,0.0,1.2477704,0.6072007,0.04085262,2.9930453,0.0,0.0,0.0,3.1742573,0.0,1.5830226,0.0,1.3571069,0.0,0.1140943
L00579,0,3.1370711,0.0,3.057853,0.0,0.0,2.5182934,0.93866885,4.321831,0.0,0.0,1.8165178,0.0,4.5151877,0.38300556,0.0,2.662177,2.022129,0.093782365,1.6736054,0.6145885,0.449929,4.1779003,0.0,0.0,0.06716598,4.4777403,0.0,1.9051214,0.15377349,1.5439527,0.0,0.018195055
L00580,0,2.4788089,0.24645114,2.3278456,0.0,0.0,1.8767589,0.75854766,3.3378246,0.0,0.0,1.2380657,0.0,3.3930318,0.14138664,0.0,2.052918,1.5232728,0.0,1.3323185,0.55172265,0.14868973,3.2870686,0.0,0.0,0.02883277,3.3261628,0.0,1.5389491,0.0872131,1.3471773,0.0,0.21664664
L00581,0,2.056116,0.2895528,2.1280022,0.0,0.0,1.2981702,0.69320846,2.8141327,0.0,0.0,1.1097064,0.0,2.7161558,0.0028538406,0.0,1.9267349,1.4241515,0.0,0.98646253,0.59750724,0.0,2.5579967,0.0,0.0,0.0,2.6233425,0.0,1.4413087,0.0,1.1828804,0.0,0.09897409
L00582,0,2.1915681,0.4486999,2.039383,0.0,0.0,1.4549907,0.7374555,2.7964525,0.0,0.0,1.2032903,0.0,2.5797875,0.0,0.0,1.7916969,1.4004351,0.0,1.0945361,0.5876168,0.0,2.657591,0.0,0.0,0.0,2.6847878,0.0,1.3489102,0.0,1.2251837,0.0,0.20365325
L00583,0,2.4468331,0.37164378,2.4141328,0.0,0.0,1.5569868,0.73414063,3.2523124,0.0,0.0,1.2007201,0.0,3.101522,0.069017336,0.0,2.0439732,1.4965593,0.012766838,1.1440701,0.5224587,0.102340356,3.068281,0.0,0.0,0.0036310703,3.080398,0.0,1.4690907,0.030246317,1.3931106,0.0,0.18955809
L00584,0,2.4248877,0.34629852,2.3126428,0.0,0.0,1.5855355,0.7672417,3.1275043,0.0,0.0,1.2594081,0.0,2.969961,0.0,0.0,2.001875,1.5246115,0.0,1.1738956,0.57645714,0.0,2.943656,0.0,0.0,0.0,3.0156865,0.0,1.474036,0.0,1.3160095,0.0,0.15953901
L00585,0,2.9363387,0.04036045,3.300353,0.0,0.0,2.070152,0.97847605,4.2348766,0.0,0.0,1.6191642,0.0,4.34932,0.067642465,0.0,2.9192386,2.0983706,0.0,1.4520802,0.72999275,0.0,3.746685,0.0,0.0,0.009054735,3.9906163,0.0,2.082559,0.0,1.6891749,0.0,0.10836826
L00586,0,2.665899,0.3203136,2.535329,0.0,0.0,1.7396247,0.7907132,3.4499972,0.0,0.0,1.3523103,0.0,3.2837396,0.03542705,0.0,2.1086464,1.625805,0.0,1.2577797,0.5758216,0.017390803,3.312323,0.0,0.0,0.0025102869,3.3048034,0.0,1.5468423,0.0,1.4108384,0.0,0.20341808
L00587,0,2.69107,0.30275407,2.5449758,0.0,0.0,1.8441242,0.7955111,3.4326084,0.0,0.0,1.3531418,0.0,3.2441444,0.085337624,0.0,1.9873092,1.6302966,0.0,1.2913315,0.5899126,0.038714513,3.3121336,0.0,0.0,0.03176021,3.3414822,0.0,1.5160587,0.0,1.3348444,0.0,0.21074212
L00588,0,2.250001,0.35161105,2.3056333,0.0,0.0,1.4947675,0.7728734,3.0211687,0.0,0.0,1.2553583,0.0,2.913676,0.0,0.0,2.0049255,1.5380218,0.0,1.1286972,0.6186818,0.0,2.790451,0.0,0.0,0.0,2.8816986,0.0,1.5042554,0.0,1.2999096,0.0,0.158727
L00589,0,2.0789444,0.40932286,2.0185695,0.0,0.0,1.3700832,0.6322224,2.7162783,0.0,0.0,1.0421989,0.0,2.663365,0.07355176,0.0,1.7523822,1.2412093,0.020104557,0.9896826,0.4682187,0.11937882,2.6608064,0.0,0.0,0.0,2.5729637,0.0,1.2984312,0.017521203,1.2324171,0.0,0.18766665
L00590,0,2.6516488,0.3267824,2.5142555,0.0,0.0,1.8124315,0.8271376,3.4196448,0.0,0.0,1.429814,0.0,3.2197337,0.0,0.0,2.111908,1.6805757,0.0,1.3080165,0.61828154,0.0,3.2399507,0.0,0.0,0.0,3.3101249,0.0,1.5705805,0.0,1.3835279,0.0,0.18865514
L00591,0,2.7343233,0.255828,2.6949275,0.0,0.0,1.8391532,0.7851623,3.5360823,0.0,0.0,1.3219588,0.0,3.437958,0.14614864,0.0,2.1491876,1.6888672,0.0,1.2838447,0.5723002,0.1324508,3.326443,0.0,0.0,0.049362786,3.4807444,0.0,1.5544103,0.0041358024,1.3846034,0.0,0.16050321
L00592,0,2.4708645,0.43334445,2.3599963,0.0,0.0,1.6287996,0.8109267,3.1806188,0.0,0.0,1.3393883,0.0,2.99068,0.0,0.0,1.9865482,1.5774136,0.0,1.2027496,0.6298909,0.0,3.0244856,0.0,0.0,0.0,3.0567536,0.0,1.5146105,0.0,1.3452791,0.0,0.23639466
L00593,0,2.3036888,0.42828876,2.184392,0.0,0.0,1.5614125,0.76415205,3.0071197,0.0,0.0,1.3027873,0.0,2.78379,0.0,0.0,1.9472046,1.5095003,0.0,1.1746945,0.6020694,0.0,2.8129423,0.0,0.0,0.0,2.8770938,0.0,1.4468834,0.0,1.2965968,0.0,0.1788261
L00594,0,1.9934218,0.35977247,1.9252472,0.0,0.0,1.2968584,0.64389646,2.5679493,0.0,0.0,1.0883771,0.0,2.4240968,0.0,0.0,1.6436498,1.2844706,0.0,0.9896636,0.513739,0.0,2.4019105,0.0,0.0,0.0,2.4901752,0.0,1.255229,0.0,1.1082282,0.0,0.13400477
L00595,0,2.3467886,0.43946338,2.275432,0.0,0.0,1.5561396,0.7810683,3.0026073,0.0,0.0,1.3121941,0.0,2.853608,0.0,0.0,1.9909006,1.5456616,0.0,1.1433647,0.61873925,0.0,2.8373835,0.0,0.0,0.0,2.9573965,0.0,1.4691644,0.0,1.304849,0.0,0.17320895
L00596,0,2.7830117,0.3635691,2.6380272,0.0,0.0,1.9403857,0.90137005,3.5818856,0.0,0.0,1.58585,0.0,3.4330695,0.0,0.0,2.333339,1.797809,0.0,1.3766103,0.68047374,0.0,3.427431,0.0,0.0,0.0,3.5542912,0.0,1.681474,0.0,1.4846783,0.0,0.18108527
L00597,0,2.2303624,0.4370091,2.1181333,0.0,0.0,1.3790617,0.7475343,2.763852,0.0,0.0,1.0973926,0.0,2.6486742,0.0,0.0,1.8675994,1.3776941,0.0,1.0071753,0.5655544,0.0,2.6517622,0.0,0.0,0.0,2.6912847,0.0,1.3506514,0.0,1.2384586,0.0,0.16333814
L00598,0,2.8442566,0.34329405,2.6910062,0.0,0.0,1.9472514,0.8725562,3.7299051,0.0,0.0,1.5157784,0.0,3.5544326,0.0033714622,0.0,2.3192146,1.7631283,0.0,1.3753858,0.6248705,0.0047639906,3.538714,0.0,0.0,0.0,3.5627732,0.0,1.69824,0.0,1.5212588,0.0,0.21988066
L00599,0,3.6838987,0.043322444,3.5291414,0.0,0.0,2.6939821,0.9921149,4.8002944,0.0,0.0,1.7760419,0.0,4.847992,0.3560474,0.0,2.842339,2.1839244,0.1315015,1.7491484,0.6471281,0.24200253,4.7036467,0.0,0.0,0.12472404,4.765217,0.0,2.004996,0.17248645,1.7798073,0.0,0.2536994
