account_id,account_type,account_age_days,kyc_match_score,device_id,avg_monthly_income,risk_label,city,syndicate_id
VACC_0433,SAVINGS,1034,0.88,DEV_VIC_0433,30587,0,Nellore,
VACC_0434,SAVINGS,1166,0.98,DEV_VIC_0434,149772,0,Coimbatore,
VACC_0435,SAVINGS,704,0.95,DEV_VIC_0435,129219,0,Mumbai,
VACC_0436,SAVINGS,532,0.92,DEV_VIC_0436,104729,0,Gurugram,
VACC_0437,SAVINGS,2412,0.97,DEV_VIC_0437,153561,0,Jamtara,
VACC_0438,SAVINGS,663,0.88,DEV_VIC_0438,53094,0,Mumbai,
VACC_0439,SAVINGS,1002,0.91,DEV_VIC_0439,100290,0,Coimbatore,
VACC_0440,SAVINGS,1148,0.97,DEV_VIC_0440,41329,0,Kochi,
VACC_0441,SAVINGS,2402,0.93,DEV_VIC_0441,119409,0,Mumbai,
VACC_0442,SAVINGS,1094,0.97,DEV_VIC_0442,32593,0,Kolkata,
VACC_0443,SAVINGS,745,1.0,DEV_VIC_0443,151089,0,Kolkata,
VACC_0444,SAVINGS,1470,0.88,DEV_VIC_0444,92495,0,Gurugram,
VACC_0445,SAVINGS,1892,0.9,DEV_VIC_0445,114474,0,Jamtara,
VACC_0446,SAVINGS,2361,0.88,DEV_VIC_0446,65718,0,Jamtara,
VACC_0447,SAVINGS,1855,0.97,DEV_VIC_0447,125894,0,Kolar,
VACC_0448,SAVINGS,2387,0.94,DEV_VIC_0448,179184,0,Nellore,
VACC_0449,SAVINGS,961,0.93,DEV_VIC_0449,142139,0,Bengaluru,
VACC_0450,SAVINGS,2383,0.93,DEV_VIC_0450,73110,0,Noida,
VACC_0451,SAVINGS,1459,0.9,DEV_VIC_0451,174433,0,Jamtara,
VACC_0452,SAVINGS,1550,1.0,DEV_VIC_0452,73026,0,Coimbatore,
VACC_0453,SAVINGS,2205,0.95,DEV_VIC_0453,120273,0,Nellore,
VACC_0454,SAVINGS,533,0.95,DEV_VIC_0454,113969,0,Gurugram,
VACC_0455,SAVINGS,1808,0.95,DEV_VIC_0455,69644,0,Noida,
VACC_0456,SAVINGS,1936,0.89,DEV_VIC_0456,160503,0,Coimbatore,
VACC_0457,SAVINGS,810,0.89,DEV_VIC_0457,120510,0,Chennai,
VACC_0458,SAVINGS,1183,0.91,DEV_VIC_0458,140519,0,Mewat,
VACC_0459,SAVINGS,1929,0.92,DEV_VIC_0459,118221,0,Bengaluru,
VACC_0460,SAVINGS,2067,0.92,DEV_VIC_0460,102285,0,Bengaluru,
VACC_0461,SAVINGS,2171,0.92,DEV_VIC_0461,139386,0,Hyderabad,
VACC_0462,SAVINGS,910,0.98,DEV_VIC_0462,157587,0,Kolkata,
VACC_0463,SAVINGS,1107,0.98,DEV_VIC_0463,75525,0,Jamtara,
VACC_0464,SAVINGS,1453,0.89,DEV_VIC_0464,133253,0,Kolkata,
VACC_0465,SAVINGS,1147,0.91,DEV_VIC_0465,174241,0,Mumbai,
VACC_0466,SAVINGS,1884,0.9,DEV_VIC_0466,52208,0,Coimbatore,
VACC_0467,SAVINGS,2198,0.92,DEV_VIC_0467,110312,0,Kolkata,
VACC_0468,SAVINGS,1981,0.97,DEV_VIC_0468,93947,0,Kochi,
VACC_0469,SAVINGS,1281,0.95,DEV_VIC_0469,56948,0,Kolar,
VACC_0470,SAVINGS,2301,0.96,DEV_VIC_0470,151130,0,Kolar,
VACC_0471,SAVINGS,1442,0.99,DEV_VIC_0471,119641,0,Noida,
VACC_0472,SAVINGS,1346,0.94,DEV_VIC_0472,108048,0,Gurugram,
VACC_0473,SAVINGS,407,0.97,DEV_VIC_0473,142155,0,Jamtara,
VACC_0474,SAVINGS,2142,0.98,DEV_VIC_0474,59586,0,Jamtara,
VACC_0475,SAVINGS,1494,0.89,DEV_VIC_0475,174329,0,Kochi,
VACC_0476,SAVINGS,948,0.99,DEV_VIC_0476,43351,0,Kolar,
VACC_0477,SAVINGS,2465,0.92,DEV_VIC_0477,170273,0,Gurugram,
VACC_0478,SAVINGS,1713,0.9,DEV_VIC_0478,84995,0,Nellore,
VACC_0479,SAVINGS,1527,0.9,DEV_VIC_0479,175203,0,Noida,
VACC_0480,SAVINGS,1153,0.95,DEV_VIC_0480,137879,0,Mumbai,
VACC_0481,SAVINGS,1742,0.89,DEV_VIC_0481,166416,0,Hyderabad,
VACC_0482,SAVINGS,1503,0.98,DEV_VIC_0482,76479,0,Nellore,
VACC_0483,SAVINGS,2011,0.99,DEV_VIC_0483,166261,0,Bengaluru,
VACC_0484,SAVINGS,1567,0.88,DEV_VIC_0484,79051,0,Hyderabad,
VACC_0485,SAVINGS,2231,0.97,DEV_VIC_0485,178811,0,Kolar,
VACC_0486,SAVINGS,1463,0.96,DEV_VIC_0486,40786,0,Hyderabad,
VACC_0487,SAVINGS,2178,0.98,DEV_VIC_0487,152184,0,Bengaluru,
VACC_0488,SAVINGS,1045,0.9,DEV_VIC_0488,137270,0,Mumbai,
VACC_0489,SAVINGS,1093,0.9,DEV_VIC_0489,116710,0,Mewat,
VACC_0490,SAVINGS,1032,0.91,DEV_VIC_0490,94126,0,Kochi,
VACC_0491,SAVINGS,2497,0.92,DEV_VIC_0491,79290,0,Chennai,
VACC_0492,SAVINGS,1191,0.93,DEV_VIC_0492,58925,0,Noida,
VACC_0493,SAVINGS,2093,0.9,DEV_VIC_0493,78252,0,Kolkata,
VACC_0494,SAVINGS,2255,0.98,DEV_VIC_0494,30732,0,Bengaluru,
VACC_0495,SAVINGS,760,0.92,DEV_VIC_0495,52409,0,Noida,
VACC_0496,SAVINGS,814,0.96,DEV_VIC_0496,106602,0,Mumbai,
VACC_0497,SAVINGS,1673,0.99,DEV_VIC_0497,87535,0,Nellore,
VACC_0498,SAVINGS,2214,0.89,DEV_VIC_0498,150230,0,Nellore,
VACC_0499,SAVINGS,1598,0.93,DEV_VIC_0499,64457,0,Kolar,
VACC_0500,SAVINGS,383,0.98,DEV_VIC_0500,124330,0,Hyderabad,
